Unnamed: 0,Neighborhood,ExterCond_score,Exter_Cond,OverallCond_score,Overall_Cond,Paved_Drive,Fence,cluster,Sale_Price,Longitude,Latitude,Bedroom_AbvGr,TotRms_AbvGrd,Gr_Liv_Area,Garage_Cars,Year_Remod_Add,norm_Bedroom_AbvGr,norm_TotRms_AbvGrd,norm_Gr_Liv_Area,norm_Garage_Cars,norm_Year_Remod_Add,total
960,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,410000,-93.651867,41.993759,3,9,2036,3,2008,0.375,0.5384615384615384,0.3206480783722683,0.6000000000000001,0.9666666666666686,3.8007762835004755
961,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,316500,-93.653039,41.994727,3,7,1641,3,2008,0.375,0.3846153846153847,0.24623210248681238,0.6000000000000001,0.9666666666666686,3.5725141537688656
962,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,201000,-93.650453,41.994695,3,7,1466,3,2007,0.375,0.3846153846153847,0.2132629992464205,0.6000000000000001,0.9500000000000028,3.522878383861808
963,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,175000,-93.646455,41.997684,3,6,1412,2,1988,0.375,0.3076923076923077,0.20308967596081384,0.4,0.6333333333333329,2.9191153169864545
964,Timberland,0.8,Good,0.8,Very_Good,Paved,No_Fence,-1,204000,-93.644884,41.998952,3,7,2237,2,2006,0.375,0.3846153846153847,0.3585154483798041,0.4,0.93333333333333,4.051464166328519
965,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,213500,-93.6446004,41.9981656,3,7,1479,2,1989,0.375,0.3846153846153847,0.21571213262999245,0.4,0.6499999999999986,3.0253275172453757
966,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,220000,-93.646793,41.996327,2,6,1296,2,2002,0.25,0.3076923076923077,0.18123587038432554,0.4,0.8666666666666671,3.0055948447433005
967,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,170000,-93.646638,41.996093,3,9,2014,2,2003,0.375,0.5384615384615384,0.3165033911077619,0.4,0.8833333333333329,3.5132982629026333
968,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,315000,-93.646816,41.995359,2,8,1838,3,2006,0.25,0.46153846153846156,0.28334589299171065,0.6000000000000001,0.93333333333333,3.5282176878635023
969,Timberland,0.6,Typical,0.4,Average,Paved,No_Fence,-1,425000,-93.651703,41.992964,2,7,1978,3,2007,0.25,0.3846153846153847,0.3097211755840241,0.6000000000000001,0.9500000000000028,3.494336560199412
970,Mitchell,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,139500,-93.6042638,41.9935397,3,6,1008,1,1968,0.375,0.3076923076923077,0.12697814619442352,0.2,0.29999999999999716,2.5096704538867285
971,Mitchell,0.4,Fair,0.3,Below_Average,Paved,Good_Privacy,-1,115000,-93.608359,41.992193,3,9,1771,2,2006,0.375,0.5384615384615384,0.27072343632253204,0.4,0.93333333333333,3.2175183081174006
972,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,162000,-93.608196,41.993128,2,5,1204,2,1998,0.25,0.23076923076923078,0.1639035418236624,0.4,0.7999999999999972,2.84467277259289
973,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,165000,-93.60821,41.992122,2,5,1224,2,1999,0.25,0.23076923076923078,0.16767143933685003,0.4,0.8166666666666629,2.8651073367727435
974,Meadow_Village,0.6,Typical,0.4,Average,Paved,Good_Wood,-1,91000,-93.604252,41.991786,2,5,988,1,1973,0.25,0.23076923076923078,0.12321024868123587,0.2,0.38333333333333286,2.1873128127837997
975,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Good_Wood,-1,130000,-93.604218,41.992919,3,5,874,1,1968,0.375,0.23076923076923078,0.10173323285606631,0.2,0.29999999999999716,2.307502463625294
976,Meadow_Village,0.8,Good,0.8,Very_Good,Paved,No_Fence,-1,86000,-93.603479,41.992185,1,3,630,1,2002,0.125,0.07692307692307693,0.055764883195177084,0.2,0.8666666666666671,2.9243546267849214
977,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,160000,-93.600636,41.9928219,3,7,1404,2,2000,0.375,0.3846153846153847,0.2015825169555388,0.4,0.8333333333333357,3.194531234904259
978,Meadow_Village,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,80000,-93.603111,41.99217,1,3,630,1,1970,0.125,0.07692307692307693,0.055764883195177084,0.2,0.3333333333333357,1.6910212934515898
979,Meadow_Village,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,97000,-93.601975,41.992539,3,6,1344,0,2008,0.375,0.3076923076923077,0.19027882441597588,0.0,0.9666666666666686,2.9396377987749522
980,Meadow_Village,0.6,Typical,0.3,Below_Average,Paved,No_Fence,-1,88000,-93.60176,41.991786,3,6,1092,1,1970,0.375,0.3076923076923077,0.14280331574981162,0.2,0.3333333333333357,2.258828956775455
981,Mitchell,0.6,Typical,0.8,Very_Good,Paved,Minimum_Privacy,-1,131900,-93.601127,41.991365,2,4,796,1,1972,0.25,0.15384615384615385,0.0870384325546345,0.2,0.36666666666666714,2.4575512530674555
982,Mitchell,0.8,Good,0.4,Average,Paved,No_Fence,-1,131250,-93.606688,41.987535,2,5,1091,1,1996,0.25,0.23076923076923078,0.14261492087415223,0.2,0.7666666666666657,2.790050818310049
983,Mitchell,0.8,Good,0.5,Above_Average,Paved,No_Fence,-1,165500,-93.604928,41.988776,1,4,1110,2,1978,0.125,0.15384615384615385,0.1461944235116805,0.4,0.46666666666666856,2.591707244024503
984,Mitchell,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,112000,-93.603867,41.988222,3,5,833,0,1985,0.375,0.23076923076923078,0.09400904295403165,0.0,0.5833333333333357,2.283111607056598
985,Mitchell,0.6,Typical,0.5,Above_Average,Paved,Good_Privacy,-1,149000,-93.602777,41.987659,2,5,883,2,1993,0.25,0.23076923076923078,0.10342878673700076,0.4,0.7166666666666686,2.8008646841729
986,Mitchell,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,143000,-93.609453,41.986502,1,5,1362,2,1995,0.125,0.23076923076923078,0.19366993217784478,0.4,0.75,2.6994391629470758
987,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,130000,-93.606925,41.986509,3,6,1287,2,1992,0.375,0.3076923076923077,0.1795403165033911,0.4,0.7000000000000028,2.9622326241957015
988,Mitchell,0.6,Typical,0.4,Average,Paved,No_Fence,-1,196000,-93.599866,41.991493,2,5,1567,2,1977,0.25,0.23076923076923078,0.2322908816880181,0.4,0.45000000000000284,2.5630601124572516
989,Mitchell,1.0,Excellent,0.6,Good,Paved,Minimum_Privacy,-1,173000,-93.600191,41.99095,4,7,1632,2,1969,0.5,0.3846153846153847,0.24453654860587792,0.4,0.3166666666666629,3.4458185998879256
990,North_Ames,0.6,Typical,0.8,Very_Good,Paved,No_Fence,-1,176500,-93.6188286,42.0525525,3,6,1414,2,2002,0.375,0.3076923076923077,0.20346646571213262,0.4,0.8666666666666671,3.5528254400711075
991,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,-1,237500,-93.6163289,42.051446,4,7,2117,2,1970,0.5,0.3846153846153847,0.33590806330067824,0.4,0.3333333333333357,3.1538567812493987
992,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,206900,-93.617424,42.049587,4,9,2112,2,1969,0.5,0.5384615384615384,0.33496608892238133,0.4,0.3166666666666629,3.0900942940505827
993,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,187500,-93.639062,42.05996,3,7,1604,2,1998,0.375,0.3846153846153847,0.2392614920874152,0.4,0.7999999999999972,3.198876876702797
994,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,165000,-93.637796,42.061231,3,7,1470,2,1996,0.375,0.3846153846153847,0.21401657874905805,0.4,0.7666666666666657,3.1402986300311087
995,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,195500,-93.638775,42.060771,3,7,1604,2,1998,0.375,0.3846153846153847,0.2392614920874152,0.4,0.7999999999999972,3.198876876702797
996,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,192000,-93.638778,42.060822,3,7,1638,2,1998,0.375,0.3846153846153847,0.2456669178598342,0.4,0.7999999999999972,3.205282302475216
997,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,173000,-93.637482,42.060369,3,7,1636,2,1996,0.375,0.3846153846153847,0.24529012810851547,0.4,0.7666666666666657,3.171572179390566
998,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,177900,-93.636718,42.060639,3,7,1384,2,1997,0.375,0.3846153846153847,0.19781461944235118,0.4,0.7833333333333314,3.1407633373910673
999,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,175000,-93.636948,42.0623,3,6,1446,2,1997,0.375,0.3076923076923077,0.20949510173323288,0.4,0.7833333333333314,3.075520742758872
1000,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,286000,-93.633876,42.062976,0,5,1593,2,2002,0.0,0.23076923076923078,0.23718914845516204,0.4,0.8666666666666671,2.73462504589106
1001,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,247900,-93.633781,42.061374,1,6,1682,2,1997,0.125,0.3076923076923077,0.25395629238884704,0.4,0.7833333333333314,2.8699819334144863
1002,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,180000,-93.633905,42.060865,2,5,1337,2,1993,0.25,0.23076923076923078,0.1889600602863602,0.4,0.7166666666666686,2.7863959577222595
1003,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,180000,-93.633797,42.06076,2,5,1280,2,1992,0.25,0.23076923076923078,0.17822155237377543,0.4,0.7000000000000028,2.758990783143009
1004,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,181000,-93.639151,42.059408,3,7,1604,2,1998,0.375,0.3846153846153847,0.2392614920874152,0.4,0.7999999999999972,3.198876876702797
1005,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,183000,-93.639007,42.059364,3,7,1633,2,1998,0.375,0.3846153846153847,0.24472494348153728,0.4,0.7999999999999972,3.204340328096919
1006,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,188000,-93.637763,42.059411,3,8,1658,2,1996,0.375,0.46153846153846156,0.24943481537302187,0.4,0.7666666666666657,3.2526399435781492
1007,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,194500,-93.636798,42.058445,3,7,1895,2,1996,0.375,0.3846153846153847,0.2940844009042954,0.4,0.7666666666666657,3.220366452186346
1008,Gilbert,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,185000,-93.637279,42.05701,3,7,1709,2,1991,0.375,0.3846153846153847,0.25904295403165034,0.4,0.68333333333333,3.101991671980365
1009,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,189000,-93.632013,42.059518,2,5,1228,2,1989,0.25,0.23076923076923078,0.16842501883948757,0.4,0.6499999999999986,2.699194249608717
1010,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,188500,-93.631581,42.059636,2,5,1337,2,1989,0.25,0.23076923076923078,0.1889600602863602,0.4,0.6499999999999986,2.7197292910555895
1011,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,355000,-93.628831,42.061394,5,9,2500,3,2005,0.625,0.5384615384615384,0.40806330067822155,0.6000000000000001,0.9166666666666643,4.088191505806424
1012,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,325000,-93.628901,42.06056,4,11,2504,3,2007,0.5,0.6923076923076924,0.4088168801808591,0.6000000000000001,0.9500000000000028,4.151124572488555
1013,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,387000,-93.627911,42.060241,2,7,1884,3,2004,0.25,0.3846153846153847,0.2920120572720422,0.6000000000000001,0.8999999999999986,3.4266274418874256
1014,Gilbert,0.6,Typical,0.1,Poor,Paved,No_Fence,-1,115000,-93.622299,42.059792,3,7,1474,2,1952,0.375,0.3846153846153847,0.21477015825169554,0.4,0.03333333333333144,2.1077188762004115
1015,Stone_Brook,0.6,Typical,0.4,Average,Paved,No_Fence,-1,334000,-93.629808,42.058896,2,6,1710,2,2007,0.25,0.3076923076923077,0.2592313489073097,0.4,0.9500000000000028,3.16692365659962
1016,Gilbert,0.6,Typical,0.4,Average,Paved,No_Fence,-1,133000,-93.6225667,42.0586718,3,6,1488,2,1950,0.375,0.3076923076923077,0.2174076865109269,0.4,0.0,2.3000999942032347
1017,Northwest_Ames,0.8,Good,0.5,Above_Average,Paved,Minimum_Privacy,-1,215000,-93.6391494,42.056015,3,7,2093,2,1991,0.375,0.3846153846153847,0.33138658628485307,0.4,0.68333333333333,3.474335304233568
1018,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,226500,-93.639715,42.054514,2,6,1688,2,1988,0.25,0.3076923076923077,0.2550866616428033,0.4,0.6333333333333329,2.946112302668444
1019,Northwest_Ames,0.8,Good,0.5,Above_Average,Paved,Good_Privacy,-1,175500,-93.637825,42.054562,3,7,1422,2,1981,0.375,0.3846153846153847,0.2049736247174077,0.4,0.5166666666666657,3.1812556759994584
1020,Northwest_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,-1,181900,-93.637808,42.054439,3,6,1260,2,1983,0.375,0.3076923076923077,0.17445365486058778,0.4,0.5499999999999972,3.0071459625528925
1021,Northwest_Ames,0.8,Good,0.4,Average,Paved,No_Fence,-1,235000,-93.636511,42.055358,3,7,2064,2,1978,0.375,0.3846153846153847,0.325923134890731,0.4,0.46666666666666856,3.1522051861727842
1022,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,220000,-93.636505,42.054503,3,6,1782,2,1979,0.375,0.3076923076923077,0.2727957799547852,0.4,0.4833333333333343,2.8388214209804272
1023,Northwest_Ames,0.8,Good,0.6,Good,Paved,No_Fence,-1,272000,-93.635111,42.054455,4,11,2872,2,1995,0.5,0.6923076923076924,0.47814619442351164,0.4,0.75,4.220453886731204
1024,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,161000,-93.630299,42.054211,3,6,1211,2,1976,0.375,0.3076923076923077,0.16522230595327808,0.4,0.43333333333333,2.6812479469789157
1025,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,175000,-93.633168,42.055432,3,6,1126,2,1977,0.375,0.3076923076923077,0.1492087415222306,0.4,0.45000000000000284,2.7819010492145413
1026,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,185000,-93.635153,42.052544,3,7,2044,2,1988,0.375,0.3846153846153847,0.3221552373775433,0.4,0.6333333333333329,3.215103955326261
1027,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,146900,-93.637105,42.050326,3,7,1308,2,1969,0.375,0.3846153846153847,0.18349660889223812,0.4,0.3166666666666629,2.7597786601742857
1028,Northwest_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,292500,-93.63719,42.051473,4,8,2840,4,1978,0.5,0.46153846153846156,0.4721175584024115,0.8,0.46666666666666856,3.9003226866075416
1029,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,0,180000,-93.633905,42.050679,3,7,1523,2,1976,0.375,0.3846153846153847,0.2240015071590053,0.4,0.43333333333333,2.81695022510772
1030,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,0,159900,-93.635216,42.049449,2,5,1444,2,1976,0.25,0.23076923076923078,0.2091183119819141,0.4,0.43333333333333,2.523220876084475
1031,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,205000,-93.6341769,42.04986,4,8,1964,2,1976,0.5,0.46153846153846156,0.30708364732479276,0.4,0.43333333333333,3.201955442196584
1032,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,0,157000,-93.631129,42.049609,3,5,1178,2,2000,0.375,0.23076923076923078,0.15900527505651846,0.4,0.8333333333333357,3.098107839159085
1033,Northwest_Ames,0.6,Typical,0.4,Average,Paved,Good_Privacy,0,306000,-93.630231,42.051074,4,9,2340,3,1996,0.5,0.5384615384615384,0.3779201205727204,0.6000000000000001,0.7666666666666657,3.783048325700925
1034,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,133000,-93.626544,42.056306,4,8,1792,2,1974,0.5,0.46153846153846156,0.2746797287113791,0.4,0.3999999999999986,3.0362181902498393
1035,North_Ames,0.6,Typical,0.8,Very_Good,Paved,No_Fence,-1,151000,-93.627875,42.05539,3,6,1054,2,1969,0.375,0.3076923076923077,0.1356443104747551,0.4,0.3166666666666629,2.9350032848337255
1036,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,111900,-93.626511,42.055304,2,4,936,1,1969,0.25,0.15384615384615385,0.11341371514694801,0.2,0.3166666666666629,2.1339265356597648
1037,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,123000,-93.630208,42.054328,3,5,864,2,1971,0.375,0.23076923076923078,0.0998492840994725,0.4,0.3500000000000014,2.455618514868705
1038,North_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Wood_Wire,-1,111250,-93.624265,42.0564348,3,5,864,2,1972,0.375,0.23076923076923078,0.0998492840994725,0.4,0.36666666666666714,2.4722851815353706
1039,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,-1,181000,-93.624873,42.054693,2,5,1337,2,1999,0.25,0.23076923076923078,0.1889600602863602,0.4,0.8166666666666629,2.8863959577222538
1040,Briardale,0.6,Typical,0.4,Average,Paved,No_Fence,-1,103400,-93.628971,42.052794,2,5,987,1,1973,0.25,0.23076923076923078,0.12302185380557648,0.2,0.38333333333333286,2.18712441790814
1041,Briardale,0.6,Typical,0.4,Average,Paved,No_Fence,-1,100000,-93.627629,42.052755,2,5,987,1,1973,0.25,0.23076923076923078,0.12302185380557648,0.2,0.38333333333333286,2.18712441790814
1042,Briardale,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,100500,-93.627114,42.051479,2,5,987,1,1972,0.25,0.23076923076923078,0.12302185380557648,0.2,0.36666666666666714,2.2704577512414743
1043,Briardale,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,106000,-93.629462,42.052332,2,5,987,1,1970,0.25,0.23076923076923078,0.12302185380557648,0.2,0.3333333333333357,2.237124417908143
1044,Briardale,0.6,Typical,0.4,Average,Paved,No_Fence,0,85400,-93.62765,42.051678,2,4,987,1,1971,0.25,0.15384615384615385,0.12302185380557648,0.2,0.3500000000000014,2.076868007651732
1045,Briardale,0.6,Typical,0.2,Fair,Paved,No_Fence,0,89500,-93.627309,42.051687,2,5,987,1,1971,0.25,0.23076923076923078,0.12302185380557648,0.2,0.3500000000000014,1.9537910845748088
1046,Briardale,0.6,Typical,0.4,Average,Paved,No_Fence,0,111750,-93.629425,42.051659,3,6,1302,1,1972,0.375,0.3076923076923077,0.18236623963828183,0.2,0.36666666666666714,2.4317252139972565
1047,Northpark_Villa,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,140000,-93.627234,42.050001,2,4,1069,2,1977,0.25,0.15384615384615385,0.1384702336096458,0.4,0.45000000000000284,2.4923163874558023
1048,Northpark_Villa,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,143000,-93.625986,42.05068,4,7,1456,2,1975,0.5,0.3846153846153847,0.2113790504898267,0.4,0.4166666666666643,3.012661101771876
1049,Northpark_Villa,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,148500,-93.625848,42.050257,2,4,1055,2,1977,0.25,0.15384615384615385,0.13583270535041447,0.4,0.45000000000000284,2.4896788591965713
1050,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,0,110000,-93.62649,42.04845,3,5,892,1,1966,0.375,0.23076923076923078,0.10512434061793519,0.2,0.2666666666666657,2.1775602380538315
1051,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,394617,-93.658873,42.062046,2,7,1932,3,2008,0.25,0.3846153846153847,0.30105501130369255,0.6000000000000001,0.9666666666666686,3.5023370625857457
1052,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,426000,-93.6573126,42.0632692,3,9,2332,3,2008,0.375,0.5384615384615384,0.37641296156744536,0.6000000000000001,0.9666666666666686,3.8565411666956524
1053,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,385000,-93.652941,42.063129,2,7,2084,3,2008,0.25,0.3846153846153847,0.3296910324039186,0.6000000000000001,0.9666666666666686,3.530973083685972
1054,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,446261,-93.652744,42.062925,3,11,2713,3,2008,0.375,0.6923076923076924,0.4481914091936699,0.6000000000000001,0.9666666666666686,4.082165768168031
1055,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,317500,-93.654642,42.062259,3,7,1582,3,2007,0.375,0.3846153846153847,0.2351168048229088,0.6000000000000001,0.9500000000000028,3.5447321894382964
1056,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,372402,-93.6566551,42.0624143,2,6,1710,3,2008,0.25,0.3076923076923077,0.2592313489073097,0.6000000000000001,0.9666666666666686,3.383590323266286
1057,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,417500,-93.657832,42.062432,4,9,2464,3,2007,0.5,0.5384615384615384,0.4012810851544838,0.6000000000000001,0.9500000000000028,3.989742623616025
1058,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,383000,-93.657889,42.061133,2,7,1950,3,2007,0.25,0.3846153846153847,0.3044461190655614,0.6000000000000001,0.9500000000000028,3.489061503680949
1059,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,390000,-93.657188,42.06027,4,9,2748,3,2006,0.5,0.5384615384615384,0.45478522984174835,0.6000000000000001,0.93333333333333,4.0265801016366165
1060,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,460000,-93.656801,42.060427,4,10,2790,4,2006,0.5,0.6153846153846154,0.4626978146194423,0.8,0.93333333333333,4.311415763337388
1061,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,379000,-93.65369,42.060766,3,9,2331,3,2005,0.375,0.5384615384615384,0.376224566691786,0.6000000000000001,0.9166666666666643,3.8063527718199888
1062,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,250000,-93.654734,42.060425,4,10,2088,3,2007,0.5,0.6153846153846154,0.33044461190655616,0.6000000000000001,0.9500000000000028,3.9958292272911744
1063,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,316000,-93.654443,42.0599011,4,9,2332,3,2004,0.5,0.5384615384615384,0.37641296156744536,0.6000000000000001,0.8999999999999986,3.9148745000289824
1064,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,615000,-93.656958,42.058484,1,7,2470,3,2003,0.125,0.3846153846153847,0.4024114544084401,0.6000000000000001,0.8833333333333329,3.3953601723571576
1065,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,412500,-93.65572,42.058683,3,10,2668,3,2004,0.375,0.6153846153846154,0.43971363978899775,0.6000000000000001,0.8999999999999986,3.9300982551736117
1066,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,284000,-93.652549,42.058573,3,8,2046,3,2004,0.375,0.46153846153846156,0.3225320271288621,0.6000000000000001,0.8999999999999986,3.6590704886673224
1067,Northridge_Heights,0.6,Typical,0.4,Average,Paved,No_Fence,-1,284000,-93.651216,42.058649,2,7,1575,3,2004,0.25,0.3846153846153847,0.23379804069329313,0.6000000000000001,0.8999999999999986,3.3684134253086766
