Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,cluster,distance_from_cluster0,distance_from_cluster1,distance_from_cluster2
456,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5001,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Typical,PConc,Typical,No,GLQ,3,Unf,0,410,1314,GasA,Excellent,Y,SBrkr,1314,0,1314,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,626,Typical,Paved,172,62,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,230000,-93.650244,42.058336,-1,0.00037235919232335283,0.0009834699626202056,0.0006442762972182851
457,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,14836,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,346,2492,GasA,Excellent,Y,SBrkr,2492,0,2492,1,0,2,1,2,1,8,Typ,1,Attchd,Fin,3,949,Typical,Paved,226,235,0,0,0,0,No_Pool,No_Fence,,0,2,2009,WD ,Abnorml,552000,-93.655483,42.057177,-1,0.00041596167796604004,0.0009982140657896804,0.0006859456781057153
458,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,117,15262,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,643,2200,GasA,Excellent,Y,SBrkr,2200,0,2200,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,3,685,Typical,Paved,208,55,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,382500,-93.6552449,42.05851,-1,0.0004260135410099893,0.0010167714795123618,0.0006970540293239545
459,One_Story_PUD_1946_and_Newer,Residential_Low_Density,44,7390,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2008,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,308,Typical,PConc,Typical,No,GLQ,3,Unf,0,1084,1884,GasA,Excellent,Y,SBrkr,1884,0,1884,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,649,Typical,Paved,231,90,0,0,0,0,No_Pool,No_Fence,,0,5,2009,New,Partial,320000,-93.654204,42.057164,-1,0.00040179488268552653,0.0009896823789906808,0.0006722942842653747
460,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6472,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500,Typical,PConc,Typical,No,Unf,7,Unf,0,1451,1451,GasA,Excellent,Y,SBrkr,1456,0,1456,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,539,Typical,Paved,192,42,0,0,0,0,No_Pool,No_Fence,,0,4,2009,WD ,Normal,248500,-93.654215,42.057089,-1,0.0004012100259229323,0.0009886173901329422,0.0006716463943373599
461,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,129,16770,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,516,1712,GasA,Excellent,Y,SBrkr,1712,0,1712,1,0,2,0,3,1,8,Typ,1,Attchd,RFn,3,701,Typical,Paved,218,183,0,0,0,0,No_Pool,No_Fence,,0,9,2009,WD ,Normal,286500,-93.654405,42.057019,-1,0.00040263698711110374,0.0009887859789319657,0.0006729398237303516
462,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Typical,PConc,Typical,No,GLQ,3,Unf,0,461,1324,GasA,Excellent,Y,SBrkr,1324,0,1324,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,550,Typical,Paved,192,38,0,0,0,0,No_Pool,No_Fence,,0,12,2009,WD ,Normal,254000,-93.6514849,42.056983,-1,0.0003707894497233849,0.0009698728732943186,0.0006421015616365467
463,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,3480,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163,Typical,PConc,Typical,No,Unf,7,Unf,0,1405,1405,GasA,Excellent,Y,SBrkr,1405,0,1405,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,478,Typical,Paved,148,36,0,0,0,0,No_Pool,No_Fence,,0,11,2009,WD ,Normal,173000,-93.651014,42.057277,-1,0.0003688415129513771,0.0009715609074657935,0.0006404107424023337
464,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36,2268,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Average,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Typical,PConc,Typical,No,GLQ,3,Unf,0,197,764,GasA,Excellent,Y,SBrkr,764,862,1626,0,0,2,0,2,1,6,Typ,0,BuiltIn,RFn,2,474,Typical,Paved,0,27,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,173000,-93.650238,42.057467,-1,0.0003628180303890523,0.0009698959252940295,0.0006345962755562979
465,Two_Story_1946_and_Newer,Residential_Low_Density,63,10928,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Good,No,Unf,7,Unf,0,728,728,GasA,Excellent,Y,SBrkr,728,728,1456,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,390,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,184000,-93.645752,42.06232,-1,0.00038273314061313703,0.001022981891235279,0.000650556920081729
466,Two_Story_1946_and_Newer,Residential_Low_Density,57,8918,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,745,745,GasA,Excellent,Y,SBrkr,745,745,1490,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,392,Typical,Paved,36,20,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,167800,-93.64466,42.063183,-1,0.00038689213588293474,0.0010318417235503986,0.0006525725925956925
467,Two_Story_1946_and_Newer,Residential_Low_Density,149,12589,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,742,742,GasA,Excellent,Y,SBrkr,742,742,1484,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,390,Typical,Paved,36,24,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,174000,-93.644457,42.062058,-1,0.00036919610378078813,0.0010125691625044479,0.000635983932275172
468,Two_Story_1946_and_Newer,Residential_Low_Density,122,11911,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,684,684,GasA,Excellent,Y,SBrkr,684,876,1560,0,0,2,1,3,1,6,Typ,1,BuiltIn,Fin,2,400,Typical,Paved,100,38,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,174000,-93.645627,42.062404,-1,0.00038294714976250195,0.0010237391907462813,0.0006505625903822431
469,One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3684,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Typical,PConc,Typical,No,Unf,7,Unf,0,1373,1373,GasA,Excellent,Y,SBrkr,1555,0,1555,0,0,2,0,2,1,7,Typ,1,Attchd,Fin,3,660,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,174000,-93.641561,42.062562,-1,0.0003566617348851829,0.0010079638141437925,0.0006187908157457829
470,One_Story_PUD_1946_and_Newer,Residential_Low_Density,51,3635,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Typical,PConc,Typical,No,ALQ,1,Unf,0,398,1386,GasA,Excellent,Y,SBrkr,1569,0,1569,0,1,2,0,1,1,7,Typ,1,Attchd,RFn,3,660,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,175900,-93.641515,42.062557,-1,0.00035629453552790837,0.0010076876900660988,0.0006183545128926594
471,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1357,1373,GasA,Excellent,Y,SBrkr,1555,0,1555,0,0,2,0,2,1,7,Typ,1,Attchd,Fin,2,430,Typical,Paved,143,20,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,192500,-93.642094,42.062305,-1,0.000356219967292027,0.0010059984699539578,0.0006195765714291588
472,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Typical,PConc,Typical,No,GLQ,3,Unf,0,1330,1346,GasA,Excellent,Y,SBrkr,1504,0,1504,0,0,2,0,1,1,7,Typ,1,Attchd,Fin,2,457,Typical,Paved,156,0,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,181000,-93.642597,42.062266,-1,0.0003590001282096209,0.0010075441249998251,0.0006231598872225871
473,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1204,1220,GasA,Excellent,Y,SBrkr,1220,0,1220,0,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,397,Typical,Paved,100,16,0,0,0,0,No_Pool,No_Fence,,0,8,2009,WD ,Normal,180000,-93.642911,42.062081,-1,0.00035841366070769567,0.0010058952263074464,0.0006232656888381895
474,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11,Typical,PConc,Typical,No,GLQ,3,Unf,0,1129,1145,GasA,Excellent,Y,SBrkr,1145,0,1145,0,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,397,Typical,Paved,100,16,0,0,0,0,No_Pool,No_Fence,,0,9,2009,WD ,Normal,160200,-93.642914,42.062086,-1,0.00035850818029888856,0.0010059905330246828,0.0006233575991427867
475,Two_Story_1946_and_Newer,Residential_Low_Density,71,7795,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,291,716,GasA,Excellent,Y,SBrkr,716,716,1432,1,0,2,1,3,1,6,Typ,1,Attchd,Fin,2,432,Typical,Paved,100,51,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,188500,-93.642749,42.061562,-1,0.00034965235646831477,0.0009966672566344662,0.0006149799648123169
476,Two_Story_1946_and_Newer,Residential_Low_Density,0,8068,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1010,1010,GasA,Excellent,Y,SBrkr,1010,1257,2267,0,0,2,1,4,1,8,Typ,1,BuiltIn,RFn,2,390,Typical,Paved,120,46,0,0,0,0,No_Pool,No_Fence,,0,12,2009,ConLI,Normal,200000,-93.643312,42.059377,-1,0.00032269782028796883,0.0009635798105708947,0.0005913493973858695
477,Split_or_Multilevel,Residential_Low_Density,59,9434,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Average,2004,2005,Gable,CompShg,WdShing,Wd Shng,,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,384,384,GasA,Excellent,Y,SBrkr,744,630,1374,0,0,2,1,3,1,6,Typ,1,BuiltIn,Fin,2,400,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,,0,8,2009,WD ,Normal,170000,-93.644106,42.061739,-1,0.0003620268286833334,0.0010057384468124644,0.0006287992375576661
478,Two_Story_1946_and_Newer,Residential_Low_Density,62,7984,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Typical,PConc,Typical,No,Unf,7,Unf,0,868,868,GasA,Excellent,Y,SBrkr,868,762,1630,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,436,Typical,Paved,120,48,0,0,0,0,No_Pool,No_Fence,,0,9,2009,WD ,Normal,189500,-93.641772,42.061149,-1,0.00033679454858813647,0.0009855871235779025,0.0006013211626927163
479,Split_or_Multilevel,Residential_Low_Density,0,7750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Average,2002,2002,Hip,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,55,408,GasA,Excellent,Y,SBrkr,779,640,1419,1,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,527,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,184100,-93.641488,42.061114,-1,0.0003343516817508273,0.0009837834864212342,0.0005985031772556329
480,Two_Story_1946_and_Newer,Residential_Low_Density,61,10125,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,846,846,GasA,Excellent,Y,SBrkr,846,748,1594,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,434,Typical,Paved,300,48,0,0,0,0,No_Pool,Minimum_Privacy,,0,7,2009,WD ,Normal,195500,-93.642626,42.061656,-1,0.00035017245685669987,0.000997661204190866,0.0006152072904468429
481,Two_Story_1946_and_Newer,Residential_Low_Density,0,8965,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,130,782,GasA,Excellent,Y,SBrkr,806,683,1489,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,400,Typical,Paved,0,75,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,192000,-93.640051,42.061365,-1,0.0003289430148990976,0.000981916854587648,0.0005902829321175352
482,Two_Story_1946_and_Newer,Residential_Low_Density,0,8174,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,204,698,GasA,Excellent,Y,SBrkr,698,644,1342,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,393,Typical,Paved,100,56,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,178000,-93.640065,42.063283,-1,0.0003589046875275564,0.0010138118472043814,0.0006171629842626664
483,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,5063,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Typical,PConc,Typical,No,GLQ,3,Unf,0,410,1314,GasA,Excellent,Y,SBrkr,1314,0,1314,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,626,Typical,Paved,172,62,0,0,0,0,No_Pool,No_Fence,,0,4,2009,ConLw,Normal,207500,-93.649649,42.058368,-1,0.0003668133754876938,0.0009805440704996199,0.000638740904082714
484,Two_Story_1946_and_Newer,Residential_Low_Density,0,8795,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,652,952,GasA,Excellent,Y,SBrkr,980,1276,2256,0,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,2,554,Typical,Paved,224,54,0,0,0,0,No_Pool,No_Fence,,0,4,2009,WD ,Normal,236000,-93.642813,42.05859,-1,0.00030788925191370354,0.0009484336913092493,0.0005769256779484921
485,Two_Story_1946_and_Newer,Residential_Low_Density,0,12891,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,219,870,GasA,Excellent,Y,SBrkr,878,1126,2004,1,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,3,644,Typical,Paved,0,48,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,257500,-93.642932,42.059481,-1,0.000321167337190797,0.0009634947377807056,0.0005893250708591235
486,Two_Story_1946_and_Newer,Residential_Low_Density,0,12224,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Typical,PConc,Typical,No,GLQ,3,Unf,0,297,992,GasA,Excellent,Y,SBrkr,1022,1032,2054,1,0,2,1,3,1,7,Typ,1,BuiltIn,RFn,2,390,Typical,Paved,24,48,0,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,244000,-93.641919,42.059068,-1,0.00030760109651722977,0.0009521089701260414,0.0005751463176356332
487,Split_or_Multilevel,Residential_Low_Density,61,9734,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,SLvl,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Mn,GLQ,3,Rec,113,30,384,GasA,Excellent,Y,SBrkr,744,630,1374,0,0,2,1,3,1,7,Typ,0,BuiltIn,Fin,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,167000,-93.644251,42.059605,-1,0.00033335728013117027,0.0009717611021490705,0.0006026066783480833
488,Two_Story_1946_and_Newer,Residential_Low_Density,60,8123,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Typical,PConc,Typical,No,Unf,7,Unf,0,982,982,GasA,Excellent,Y,SBrkr,1007,793,1800,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,463,Typical,Paved,100,63,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,179000,-93.641377,42.057839,-1,0.00028614998020775315,0.0009295568316047007,0.0005546168758392921
489,Two_Story_1946_and_Newer,Residential_Low_Density,42,8433,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,111,794,GasA,Excellent,Y,SBrkr,819,695,1514,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,394,Typical,Paved,0,72,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,190000,-93.641313,42.057834,-1,0.00028558244468386725,0.0009291852031523422,0.0005539861357328221
490,Split_or_Multilevel,Residential_Low_Density,62,7750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Excellent,Y,SBrkr,774,656,1430,0,0,2,1,3,1,7,Typ,1,BuiltIn,RFn,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,3,2009,WD ,Normal,156000,-93.641303,42.057833,-1,0.00028549082831954995,0.0009291236126159393,0.0005538848434638037
491,Two_Story_1946_and_Newer,Residential_Low_Density,0,15896,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRNn,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Typical,PConc,Typical,No,ALQ,1,Unf,0,264,1177,GasA,Excellent,Y,SBrkr,1223,1089,2312,1,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,3,658,Typical,Paved,298,0,0,0,0,0,No_Pool,No_Fence,,0,5,2009,WD ,Normal,245000,-93.641367,42.057098,-1,0.0002758421766162454,0.0009174066374114239,0.0005451654304844684
492,Two_Story_1946_and_Newer,Residential_Low_Density,0,24682,Pave,No_Alley_Access,Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,841,841,GasA,Excellent,Y,SBrkr,892,783,1675,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,502,Typical,Paved,0,103,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,181000,-93.641397,42.057093,-1,0.00027601634245805976,0.0009174628883598516,0.0005453733226329721
493,Two_Story_1946_and_Newer,Residential_Low_Density,0,8755,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,Typical,PConc,Typical,No,ALQ,1,Unf,0,220,992,GasA,Excellent,Y,SBrkr,1022,1038,2060,1,0,2,1,3,1,8,Typ,1,BuiltIn,RFn,2,390,Typical,Paved,0,0,0,168,0,0,No_Pool,Good_Privacy,,0,6,2009,WD ,Normal,214000,-93.641312,42.056955,-1,0.00027344767166827586,0.0009148202410000889,0.0005428781795542955
494,Split_or_Multilevel,Residential_Low_Density,64,7848,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Above_Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Excellent,Y,SBrkr,774,656,1430,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,410,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2009,WD ,Normal,168000,-93.640879,42.058668,-1,0.0002941620578474594,0.0009409187299145139,0.0005609456813191297
495,Two_Story_1946_and_Newer,Residential_Low_Density,82,9430,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,89,1252,GasA,Excellent,Y,SBrkr,1268,1097,2365,1,0,2,1,3,1,8,Typ,1,Attchd,RFn,3,856,Typical,Paved,0,128,0,0,180,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,337000,-93.65429,42.053749,-1,0.0003740225048803771,0.0009390035647864981,0.0006402655678420362
496,Two_Story_1946_and_Newer,Residential_Low_Density,174,15138,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Typical,PConc,Typical,No,GLQ,3,Unf,0,773,1462,GasA,Excellent,Y,SBrkr,1490,1304,2794,1,0,2,1,4,1,9,Typ,1,Attchd,Fin,3,810,Typical,Paved,0,146,202,0,0,0,No_Pool,No_Fence,,0,7,2009,WD ,Normal,403000,-93.657163,42.053911,-1,0.0004092014112040009,0.0009614219410033424,0.0006737476740933801
